BIOS 20197,"BIOS 20197 is identical to the previously offered BIOS 20185.  Students who have taken BIOS 20185 should not enroll in BIOS 20197.
"
BIOS 20198,"BIOS 20198 is identical to the previously offered BIOS 20184.  Students who have taken BIOS 20184 should not enroll in BIOS 20198.
"
BIOS 20234,"To continue in the sequence, students must receive a minimum grade of B- in BIOS 20234
"
BIOS 20235,
BIOS 20236,
BIOS 20242,
BIOS 20200,
BIOS 21206,
BIOS 21207,
BIOS 21208,
BIOS 21216,
BIOS 21229,
BIOS 21236,
BIOS 21237,
BIOS 21249,
BIOS 21306,
BIOS 21317,
BIOS 21328,
BIOS 21338,
BIOS 21346,
BIOS 21349,
BIOS 21356,
BIOS 21357,
BIOS 21358,
BIOS 21407,
BIOS 21409,
BIOS 21410,
BIOS 21415,
BIOS 21416,
BIOS 21417,
BIOS 22226,
BIOS 22233,
BIOS 22236,
BIOS 22242,
BIOS 22243,
BIOS 22244,
BIOS 22247,
BIOS 22249,
BIOS 22250,
BIOS 22260,
BIOS 22306,
BIOS 23100,
BIOS 23232,
BIOS 23233,
BIOS 23247,
BIOS 23248,
BIOS 23249,
BIOS 23252,
BIOS 23253,"BIOS 23241 recommended. Autumn course at University of Chicago Center in Paris; Spring course on campus.
"
BIOS 23254,
BIOS 23258,
BIOS 23261,"Not offered 2014-2015
"
BIOS 23262,
BIOS 23266,
BIOS 23281,
BIOS 23286,
BIOS 23289,
BIOS 23299,
BIOS 23404,"This course is offered in alternate (odd) years.
"
BIOS 23406,
BIOS 23409,
BIOS 23410,
BIOS 23411,
BIOS 24203,"AP5 students should take BIOS 24209 in place of BIOS 24203.
"
BIOS 24204,
BIOS 24205,
BIOS 24206,
BIOS 24208,
BIOS 24209,
BIOS 24217,
BIOS 24218,
BIOS 24231,
BIOS 24232,
BIOS 24239,
BIOS 24246,
BIOS 24247,
BIOS 24408,
BIOS 25108,
BIOS 25109,
BIOS 25126,
BIOS 25129,
BIOS 25206,
BIOS 25216,
BIOS 25226,
BIOS 25227,
BIOS 25228,
BIOS 25256,
BIOS 25258,
BIOS 25260,
BIOS 25266,
BIOS 25287,
BIOS 25308,
BIOS 25309,
BIOS 25310,
BIOS 25320,
BIOS 25407,
BIOS 25419,"offered every other year in 'odd' years
"
BIOS 26120,
BIOS 26210,
BIOS 26211,
BIOS 27700,
BIOS 28407,
BIOS 02280,
BIOS 02490,"This course does not meet requirements for the biological sciences major. 
"
BIOS 29100,
BIOS 29270,
BIOS 29279,
BIOS 29280,
BIOS 29286,
BIOS 29294,
BIOS 29300,
BIOS 29313,"This course does not meet requirements for the biological science major. 
"
BIOS 29317,
BIOS 29318,
BIOS 29319,
BIOS 29321,
BIOS 29323,
BIOS 29324,
BIOS 29326,
BIOS 00199,"Students are required to submit the College Reading and Research Course Form. This course is graded P/F. This course does not meet requirements for the biological sciences major.
"
BIOS 00206,"Students are required to submit the College Reading and Research Course Form. This course is graded P/F. This course does not meet requirements for the biological sciences major.
"
BIOS 00289,
BIOS 00290,
BIOS 00291,
BIOS 00292,
BIOS 00295,"Consent Only. Acceptance in the BSCD Research Honors Program.
"
BIOS 00296,
BIOS 00299,"Students are required to submit the College Reading and Research Course Form. This course is graded P/F.
"
CHEM 00111,"Enrollment in CHEM 00111 is section specific: CHEM 11100-01 students should enroll in CHEM 00111-01 while CHEM 11100-02 students should enroll in CHEM 00111-02.  
"
CHEM 00112,"Enrollment in CHEM 00112 is section specific: CHEM 11200-01 students should enroll in CHEM 00112-01 while CHEM 11200-02 students should enroll in CHEM 00112-02. CHEM 00111 is not a prerequisite for this course.
"
CHEM 00113,"Enrollment in CHEM 00113 is section specific: CHEM 11300-01 students should enroll in CHEM 00113-01 while CHEM 11300-02 students should enroll in CHEM 00113-02. CHEM 00111 and CHEM 00112 are not prerequisites for this course. 
"
CHEM 00220,
CHEM 00221,"CHEM 00220 is not a prerequisite for this course.
"
CHEM 00222,"CHEM 00220 and CHEM 00221 are not prerequisites for this course.
"
CHEM 10100,"Enrollment by placement only. The first two courses in this sequence meet the general education requirement in the physical sciences. Not recommended for students majoring in Chemistry or Biological Chemistry. 
"
CHEM 10200,"Enrollment by placement only. The first two courses in this sequence meet the general education requirement in the physical sciences. Not recommended for students majoring in Chemistry or Biological Chemistry. 
"
CHEM 11300,"Enrollment by placement only. The first two courses in this sequence meet the general education requirement in the physical sciences.
"
CHEM 11100,"Enrollment by placement only. The first two courses in this sequence meet the general education requirement in the physical sciences.
"
CHEM 11200,"Enrollment by placement only. The first two courses in this sequence meet the general education requirement in the physical sciences.
"
CHEM 11300,"Enrollment by placement only. The first two courses in this sequence meet the general education requirement in the physical sciences.
"
CHEM 12100,"Enrollment by placement only. The first two courses in this sequence meet the general education requirement in the physical sciences.
"
CHEM 12200,"Enrollment by placement only. The first two courses in this sequence meet the general education requirement in the physical sciences.
"
CHEM 12300,"Enrollment by placement only. The first two courses in this sequence meet the general education requirement in the physical sciences.
"
CHEM 20100,
CHEM 20200,
CHEM 22000,"Students who receive a grade of B+ or higher in CHEM 22000 have the option of moving into honors organic chemistry for Winter/Spring. See following listing for CHEM 23100-23200. NOTE: Most medical schools require a full academic year of organic chemistry. A lab is one afternoon a week in addition to scheduled class time each quarter.
"
CHEM 22100,"(Students who receive a grade of B+ or higher in CHEM 22000 have the option of moving into honors organic chemistry for Winter/Spring. See following listing for CHEM 23100-23200. NOTE: Most medical schools require a full academic year of organic chemistry. A lab is one afternoon a week in addition to scheduled class time each quarter.
"
CHEM 22200,"Students who receive a grade of B+ or higher in CHEM 22000 have the option of moving into honors organic chemistry for Winter/Spring. See following listing for CHEM 23100-23200.) NOTE: Most medical schools require a full academic year of organic chemistry. A lab is one afternoon a week in addition to scheduled class time each quarter.
"
CHEM 22700,
CHEM 23000,"Students who have taken CHEM 22000 or 22100 with an average grade of B+ or higher may petition the department to move into the Honors sequence. Most medical schools require a full academic year of organic chemistry. A lab is one afternoon a week in addition to scheduled class time each quarter. 
"
CHEM 23100," Students who have taken CHEM 22000 or 22100 with an average grade of B+ or higher may petition the department to move into the Honors sequence. Most medical schools require a full academic year of organic chemistry. A lab is one afternoon a week in addition to scheduled class time each quarter.
"
CHEM 23200,
CHEM 23300,
CHEM 26100,
CHEM 26200,
CHEM 26300,
CHEM 26700,
CHEM 26800,
CHEM 29600,"Graded P/F; Students are required to submit the College Reading/Research Course Form
"
CHEM 29900,"Open only to students majoring in chemistry who are eligible for honors. Available for either quality grades or for P/F grading. Students are required to submit the College Reading and Research Course Form.
"
CHEM 30100,
CHEM 30200,
CHEM 30400,
CHEM 30500,
CHEM 30600,
CHEM 30900,
CHEM 31100,
CHEM 32100,
CHEM 32200,
CHEM 32300,
CHEM 32400,
CHEM 32500,
CHEM 32900,
CHEM 33000,
CHEM 33100,
CHEM 33200,
CHEM 33300,
CHEM 33400,
CHEM 36100,
CHEM 36200,
CHEM 36300,
CHEM 36400,
CHEM 36500,
CHEM 36800,"This course may not be used to meet requirements for the BS degree. 
"
CHEM 36900,
CHEM 37100,
CHEM 37200,
CHEM 38700,
CHEM 51100,
ANTH 21201,
ARTH 17400,"tudents must attend first class to confirm enrollment. This course meets the general education requirement in the dramatic, musical, and visual arts.
"
ARTV 23930,"Prior or concurrent enrollment in CMST 10100 recommended
"
BPRO 21500,
CMST 21801,
ECON 26600,
ECON 28100,
ENGL 22800,"Cross listed courses are designed for advanced undergraduate and graduate students. 
"
ENGL 25952,
ENGL 25953,
ENST 27300,
GEOG 23500,"This course offered in even years.
"
GEOG 26100,"This course offered in odd years.
"
HIST 27705,
HIST 29613,
PBPL 25405,
PBPL 28501,
SOSC 25501,
SOSC 25502,
SOSC 25503,
SOCI 20142,
SOCI 20215,
TAPS 24500,"Attendance at first class meeting is mandatory. This course is offered in alternate years.
"
CMST 10100,"Required of students majoring in Cinema and Media Studies
"
CMST 10300,"ARTV 10100, 10200, and 10300 may be taken in sequence or individually. This course meets the general education requirement in the dramatic, musical, and visual arts. Previous experience in media-based studio courses not accepted as a substitute for this course.
"
CMST 14503,"Students must attend first class to confirm enrollment. For nonmajors, any CMST 14400 through 14599 course meets the general education requirement in the dramatic, musical, and visual arts.
"
CMST 21020,
CMST 21801,
CMST 21810,
CMST 23202,"Taught in English; Italian majors will read the texts in the original Italian.
"
CMST 23404,"This class is cross-listed with the Department of Romance Languages and Literatures and may be accompanied by a French language section.
"
CMST 23904,
CMST 23905,
CMST 23930,
CMST 23931,
CMST 24106,
CMST 24204,
CMST 24400,
CMST 24612,
CMST 24620,"All the materials are available in English and no knowledge of Korean language is required.
"
CMST 24914,
CMST 25204,
CMST 25215,
CMST 25521,
CMST 26302,
CMST 26404,
CMST 26610,
CMST 26810,
CMST 27210,
CMST 27220,
CMST 27230,
CMST 27600,"Camera and light meter required. 
"
CMST 27810,
CMST 28005,
CMST 28100,"This course typically is offered in alternate years. 
"
CMST 28500,"This is the first part of a two-quarter course.
"
CMST 28600,"CMST 28500/48500 strongly recommended
"
CMST 28801,
CMST 28903,
CMST 29004,
CMST 29700,"Students are required to submit the College Reading and Research Form. This course may be counted toward distribution requirements for the major.
"
CMST 29800,
CMST 29900,"Students are required to submit the College Reading and Research Form. This course may not be counted toward requirements for the major or as a free-elective credit.
"
CRES 24001,"This sequence meets the general education requirement in civilization studies. This course is offered every year. These courses can be taken in any sequence.
"
CRES 24002,"This sequence meets the general education requirement in civilization studies. These courses can be taken in any sequence.
"
CRES 24003,"This sequence meets the general education requirement in civilization studies. These courses can be taken in any sequence.
"
EALC 10800,"Taking these courses in sequence is not required.
"
EALC 10900,"Taking these courses in sequence is not required.
"
EALC 11000,"Taking these courses in sequence is not required.
"
EALC 15400,"Taking these courses in sequence is not required.
"
GNSE 15002,
GNSE 15003,
HIPS 17300,
HIPS 17400,
HIPS 17402,
HIPS 17501,
HIPS 17502,
HIPS 17503,
HIST 10101,
HIST 10102,
HIST 13001,
HIST 13002,
HIST 13003,"Students who plan to complete a three-quarter sequence register for HIST 13003 in Spring Quarter after completing HIST 13001-13002. Students may not combine HIST 13003 with one other quarter of European Civilization to construct a two-quarter sequence. 
"
HIST 13100,
HIST 13200,
HIST 13300,
HIST 13500,
HIST 13600,
HIST 13700,
HIST 13900,"Taking these courses in sequence is recommended but not required.
"
HIST 14000,"Taking these courses in sequence is recommended but not required.
"
HIST 16700,
HIST 16800,
HIST 16900,
JWSC 20001,
JWSC 20002,
JWSC 20003,
JWSC 20004,
JWSC 20005,
JWSC 20006,
LACS 16100,
LACS 16200,
LACS 16300,
MUSI 12100,
MUSI 12200,
NEHC 20001,
NEHC 20002,
NEHC 20003,
NEHC 20004,"Taking these courses in sequence is not required. This sequence meets the general education requirement in civilization studies.
"
NEHC 20005,"Taking these courses in sequence is not required. This sequence meets the general education requirement in civilization studies
"
NEHC 20006,"Taking these courses in sequence is not required. This sequence meets the general education requirement in civilization studies
"
NEHC 30004,"Taking these courses in sequence is not required. This sequence meets the general education requirement in civilization studies.
"
NEHC 20011,"Taking these courses in sequence is not required. This sequence meets the general education requirement in civilization studies. 
"
NEHC 20012,"Taking these courses in sequence is not required. This sequence meets the general education requirement in civilization studies. 
"
NEHC 20013,
NEHC 30011,"Taking these courses in sequence is not required. This sequence meets the general education requirement in civilization studies. 
"
NEHC 20416,
NEHC 20417,"Not open to first-year students
"
NEHC 20418,"Not open to first-year students
"
NEHC 20501,"Taking these courses in sequence is recommended but not required. This sequence meets the general eduation requirement in civilization studies.
"
NEHC 20502,
NEHC 20503,"This course does not apply to the medieval studies major or minor.
"
NEHC 30501,"Taking these courses in sequence is recommended but not required. This sequence meets the general eduation requirement in civilization studies.
"
NEHC 20601,
NEHC 20602,"Taking these courses in sequence is recommended but not required. This sequence meets the general education requirement in civilization studies.
"
NEHC 20603,"This course does not apply to the medieval studies major or minor.
"
NEHC 30601,
NEHC 30602,"Taking these courses in sequence is recommended but not required. This sequence meets the general education requirement in civilization studies.
"
NEHC 30603,"This course does not apply to the medieval studies major or minor.
"
SALC 20100,
SALC 20200,
CLCV 14113,
CLCV 20200,
CLCV 20700,
CLCV 20800,
CLCV 20900,
CLCV 21200,"May be taken in sequence with ENGL 13900/31100 or individually. This course meets the general education requirement in the dramatic, musical, and visual arts.
"
CLCV 21415,
CLCV 21700,
CLCV 21807,
CLCV 21812,"Students must attend first class to confirm enrollment. For nonmajors, any ARTH 14000 through 16999 course meets the general education requirement in the dramatic, musical, and visual arts. This course is the first of a two-course sequence; registration in the second course is not required for participation in the first.
"
CLCV 22114,"No knowledge of Latin required.
"
CLCV 22314,"No knowledge of ancient languages required.
"
CLCV 22514,
CLCV 22700,
CLCV 23514,
CLCV 23915,
CLCV 24113,
CLCV 24115,
CLCV 24215,
CLCV 24306,
CLCV 24307,
CLCV 24506,
CLCV 24508,
CLCV 24914,
CLCV 25510,
CLCV 25700,"Taking these courses in sequence is not required. This sequence meets the general education requirement in civilization studies. 
"
CLCV 25800,"Taking these courses in sequence is not required. This sequence meets the general education requirement in civilization studies. 
"
CLCV 25900,
CLCV 26514,
CLCV 26914,
CLCV 27514,
CLCV 27714,
CLCV 28300,"The goal of this annual seminar of changing context is to promote innovative course design. Examples of past topics are gender, death, violence, and law in the ancient world.
"
CLCV 29113,
CLCV 29700,"Students are required to submit the College Reading and Research Course Form. 
"
CLCV 29800,
GREK 10100,"Knowledge of Greek not required. 
"
GREK 10200,
GREK 10300,
GREK 11100,
GREK 11200,
GREK 11300,
GREK 20100,
GREK 20200,
GREK 20300,
GREK 21100,
GREK 21200,
GREK 21300,
GREK 21700,
GREK 21800,
GREK 21900,
GREK 22314,
GREK 22400,
GREK 22500,
GREK 26100,
GREK 27100,
GREK 29700,
LATN 10100,
LATN 10200,
LATN 10300,
LATN 11100,
LATN 11200,
LATN 11300,
LATN 20100,
LATN 20200,
LATN 20300,
LATN 21100,
LATN 21200,
LATN 21300,
LATN 21700,
LATN 21800,
LATN 21900,
LATN 22100,
LATN 22200,
LATN 22300,
LATN 22400,
LATN 25000,
LATN 26513,
LATN 28614,
LATN 29700,
CHDV 20000,"For CHD majors or intended majors.
"
CHDV 20100,"Required course for Comparative Human Development majors.
"
CHDV 20101,"Not offered 2014-15
"
CHDV 20129,"Not offered 2014-5
"
CHDV 20150,
CHDV 20206,"Not offered 2014-15
"
CHDV 20207,
CHDV 20209,
CHDV 20304,"Not offered 2014-15
"
CHDV 20305,
CHDV 20400,"This Course will not be offered 2014-15
"
CHDV 20405,"Not offered 2014-15
"
CHDV 21000,
CHDV 21401,
CHDV 21500,"Not offered 2014-15
"
CHDV 21800,
CHDV 21901,"Not offered 2014-15
"
CHDV 22212,"This course typically is offered in alternate years.
"
CHDV 23204,"Not offered 2014-15
"
CHDV 23249,
CHDV 23301,
CHDV 23620,
CHDV 23900,
CHDV 24402,"Not offered 2014-15
"
CHDV 25116,
CHDV 25120,
CHDV 25900,
CHDV 26000,
CHDV 26226,
CHDV 26227,"No prior neuroscience experience required.
"
CHDV 26228,
CHDV 26232,"Not offered 2014-15
"
CHDV 26233,"Not offered 2014-15
"
CHDV 26235,"Not offered 2014-15
"
CHDV 26303,
CHDV 26310,"Not offered 2014-15
"
CHDV 27317,
CHDV 27700,"Not offered 2014-15
"
CHDV 27821,
CHDV 27901,
CHDV 27902,
CHDV 27903,
CHDV 27950,
CHDV 29301,"Not offered 2014-15
"
CHDV 29700,"Must be taken for a quality grade. 
"
CHDV 29800,"Eligible students should plan to take the BA Honors Seminar in the Spring quarter of their third year.
"
CHDV 29900,"To complete work on their BA honors paper, students must register for this course with their faculty supervisor in Autumn or Winter of their fourth year. 
"
CMLT 20500,"May be taken in sequence with ENGL 13900/31100 or individually. This course meets the general education requirement in the dramatic, musical, and visual arts.
"
CMLT 20600,"May be taken in sequence with ENGL 13800/31000 or individually. This course meets the general education requirement in the dramatic, musical, and visual arts.
"
CMLT 21101,
CMLT 21202,
CMLT 22301,
CMLT 22400,"This is the first part of a two-quarter course.
"
CMLT 22500,"CMST 28500/48500 strongly recommended
"
CMLT 23201,
CMLT 23401,
CMLT 23702,
CMLT 23901,
CMLT 24220,
CMLT 24250,"Current MAPH students and 3rd and 4th years in the College. All others by instructor consent only.
"
CMLT 24270,"Current MAPH students and 3rd and 4th years in the College. All others by instructor consent only.
"
CMLT 24408,
CMLT 25001,"One prior philosophy course is strongly recommended.
"
CMLT 25009,
CMLT 25010,
CMLT 25011,
CMLT 25102,
CMLT 26014,"Some reading knowledge of German is desirable, but not a course requirement.
"
CMLT 26400,"Taught in Italian.
"
CMLT 26600,
CMLT 26610,"Taught in English. For French majors and graduates there will be a weekly one-hour meeting to study the original French texts.
"
CMLT 26700,"Class conducted in English.
"
CMLT 26701,"Course taught in English.
"
CMLT 27014,
CMLT 27114,"All readings and class discussions will be in German. 
"
CMLT 27402,
CMLT 27701,
CMLT 28610,
CMLT 28900,
CMLT 29700,"Students are required to submit the College Reading and Research Course Form. Must be taken for a quality grade. This course does not satisfy distribution requirements for students who are majoring in CMLT unless an exception is made by the Director of Undergraduate Studies.
"
CMLT 29801,"Required of fourth-year students who are majoring in CMLT.
"
CRES 20005,
CRES 20206,
CRES 20701,
CRES 20702,
CRES 22205,
CRES 24201,
CRES 25701,
CRES 20104,
CRES 21201,
CRES 21806,
CRES 21808,
CRES 22150,
CRES 24601,
CRES 25102,
CRES 25405,
CRES 27301,
CRES 27403,
CRES 27705,
CRES 10800,"Taking these courses in sequence is not required.
"
CRES 10900,"Taking these courses in sequence is not required.
"
CRES 11000,"Taking these courses in sequence is not required.
"
CRES 14400,
CRES 17602,
CRES 21264,
CRES 24255,
CRES 24706,
CRES 27900,
CRES 16101,
CRES 16102,
CRES 16103,
CRES 20400,"This Course will not be offered 2014-15
"
CRES 21903,
CRES 22401,"Reading knowledge of Spanish and French helpful.
"
CRES 24901,"This course is offered in alternate years.
"
CRES 25102,
CRES 27101,
CRES 28000,
CRES 29000,
CRES 31900,
CRES 36500,
CRES 31800,
CRES 34501,
CRES 34502,
CRES 10200,"Background in music not required. Students must confirm enrollment by attending one of the first two sessions of class. This course meets the general education requirement in the dramatic, musical, and visual arts.
"
CRES 20001,
CRES 20002,
CRES 20104,
CRES 20140,
CRES 20173,
CRES 20207,
CRES 21807,
CRES 21903,
CRES 22205,
CRES 23410,
CRES 23833,
CRES 24001,"This sequence meets the general education requirement in civilization studies. This course is offered every year. These courses can be taken in any sequence.
"
CRES 24002,"This sequence meets the general education requirement in civilization studies. These courses can be taken in any sequence.
"
CRES 24003,"This sequence meets the general education requirement in civilization studies. These courses can be taken in any sequence.
"
CRES 24913,
CRES 26201,
CRES 26801,
CRES 27317,
CRES 27400,
CRES 27600,
CRES 27605,
CRES 28703,
CRES 28807,
CRES 29302,
CRES 29626,"Reading knowledge of French, Spanish, or Portuguese is useful, but not required.
"
CRES 29800,"Students are required to register for CRES 29800 in Spring Quarter of their third year.
"
